registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,user_id,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type,customer_segment
9/20/2019,DNK,4,4,0,6/6/2020,9/4/2020,14042,0,2,0,2,0,197.34,3,19.266,110.744,49.588,ios,4,0,0, ,FALSE,9,6,30,33,8.49,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,8/31/2020,8/31/2020,14043,0,1,0,0,0,30.36,1,30.42,30.48,30.36,android,0,0,1, ,FALSE,2,6, , ,0.15,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,11/23/2019,11/23/2019,14046,0,0,0,1,0,19.228,1,19.266,19.304,19.228,ios,1,0,0, ,TRUE,2,5, , ,9.87,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,2,2,0,10/18/2019,9/29/2020,14049,0,0,0,2,0,92.092,2,44.616,47.752,46.552,ios,2,0,0, ,FALSE,6,7,347,347,1.794,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/20/2019,DNK,2,2,0,11/16/2019,10/7/2020,14050,0,1,0,1,0,57.684,2,22.308,36.576,29.348,ios,2,0,0, ,FALSE,2,1,326,326,3.302,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,4,4,0,9/20/2019,2/21/2020,14051,0,4,0,0,0,130.548,3,26.364,36.576,32.384,android,0,0,4, ,TRUE,5,7,51,47,10.994,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,2,2,0,10/18/2019,11/21/2019,14052,0,1,0,1,0,45.54,2,15.21,30.48,22.264,android,0,0,2, ,FALSE,18,1,34,34,11.323,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,9/20/2019,9/20/2019,14054,1,0,0,0,0,23.276,1,23.322,23.368,23.276,android,0,0,1, ,FALSE,5,5, , ,3.114,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,5,5,0,5/15/2020,6/18/2020,14056,0,5,0,0,0,163.944,2,30.42,39.624,32.384,web,5,0,0,"[
  japanese
]",FALSE,8,5,9,7,2.057,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/20/2019,DNK,4,4,0,2/1/2020,9/28/2020,14057,0,2,0,2,0,129.536,2,23.322,44.704,32.384,ios,4,0,0, ,TRUE,15,4,80,37,8.291,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,3,3,0,9/20/2019,12/6/2019,14059,0,2,1,0,0,78.936,3,15.21,34.544,26.312,ios,3,0,0,"[
  american
]",TRUE,10,1,39,39,2.246,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,4/24/2020,4/24/2020,14060,0,0,0,1,0,28.336,1,28.392,28.448,28.336,android,0,0,1, ,FALSE,15,1, , ,11.619,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,9,9,0,9/22/2019,9/28/2020,14061,0,6,0,3,0,210.496,2,11.154,32.512,23.276,android,0,0,9, ,FALSE,2,7,47,37,11.223,"{
  General merchandise: 1,
  Grocery: 4,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,9/20/2019,9/20/2019,14063,0,1,0,0,0,42.504,1,42.588,42.672,42.504,web,0,1,0, ,TRUE,12,2, , ,1.74,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/20/2019,GRC,1,1,0,9/20/2019,9/20/2019,14064,0,1,0,0,0,12.144,1,12.168,12.192,12.144,ios,1,0,0, ,TRUE,11,2, , ,2.622,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,21,20,1,11/17/2019,10/17/2020,14069,3,12,0,6,0,484.748,8,14.196,31.496,23.276,ios,21,0,0, ,TRUE,3,1,17,12,1.603,"{
  General merchandise: 1,
  Grocery: 10,
  Pet supplies: 0,
  Restaurant: 10,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,3,3,0,9/20/2019,8/27/2020,14070,0,3,0,0,0,67.804,2,16.224,26.416,22.264,web,2,1,0, ,TRUE,16,3,171,171,0.393,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/20/2019,GRC,5,5,0,12/17/2019,1/26/2020,14071,0,1,2,2,0,44.528,5,6.084,10.16,9.108,android,0,0,5, ,FALSE,11,1,10,5,4.062,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,10/21/2019,10/21/2019,14073,0,0,0,1,0,18.216,1,18.252,18.288,18.216,android,0,0,1, ,FALSE,21,4, , ,9.498,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,5,5,0,4/30/2020,10/2/2020,14076,1,1,0,3,0,156.86,4,26.364,36.576,31.372,android,0,0,5, ,TRUE,14,7,39,26,6.14,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,17,17,0,11/6/2019,10/24/2020,14077,2,7,1,7,0,472.604,9,15.21,43.688,27.324,ios,17,0,0,"[
  japanese,
  thai
]",FALSE,2,2,22,26,11.084,"{
  General merchandise: 1,
  Grocery: 8,
  Pet supplies: 0,
  Restaurant: 8,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,2,2,0,6/11/2020,6/11/2020,14078,0,0,0,2,0,90.068,1,15.21,75.184,45.54,android,0,0,2, ,TRUE,7,4,0,0,9.294,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Occasional Big Spender
9/20/2019,GRC,1,1,0,5/1/2020,5/1/2020,14079,0,0,0,1,0,10.12,1,10.14,10.16,10.12,android,0,0,1, ,TRUE,21,7, , ,1.827,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,DNK,7,7,0,3/26/2020,10/3/2020,14083,0,0,0,7,0,437.184,6,43.602,123.952,62.744,android,0,0,7,"[
  japanese,
  korean
]",FALSE,10,3,32,38,11.313,"{
  General merchandise: 1,
  Grocery: 3,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Power User
9/20/2019,FIN,13,13,0,9/20/2019,10/25/2020,14085,1,5,1,6,0,230.736,4,13.182,28.448,18.216,android,0,0,13, ,TRUE,1,2,33,31,5.633,"{
  General merchandise: 1,
  Grocery: 6,
  Pet supplies: 0,
  Restaurant: 6,
  Retail store: 0
}",Frequent Low Spender
9/20/2019,FIN,3,3,0,4/23/2020,7/30/2020,14089,0,1,0,2,0,191.268,3,39.546,89.408,63.756,ios,3,0,0, ,FALSE,13,5,49,49,0.406,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/20/2019,DNK,1,1,0,9/20/2019,9/20/2019,14090,1,0,0,0,0,63.756,1,63.882,64.008,63.756,web,0,1,0, ,TRUE,19,7, , ,5.787,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/20/2019,GRC,1,1,0,7/14/2020,7/14/2020,14091,0,0,0,1,0,6.072,1,6.084,6.096,6.072,android,0,0,1, ,TRUE,2,7, , ,6.555,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,5,4,1,9/20/2019,4/25/2020,14094,0,3,0,2,0,250.976,4,27.378,88.392,50.6,web,0,5,0, ,TRUE,22,3,54,12,8.753,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,2,2,0,10/25/2019,9/12/2020,14095,0,0,0,2,0,41.492,2,19.266,21.336,20.24,android,0,0,2, ,TRUE,8,3,323,323,10.308,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,6,6,0,9/29/2019,10/5/2020,14097,1,4,0,1,0,163.944,5,20.28,40.64,27.324,android,4,0,2,"[
  mexican
]",FALSE,3,4,74,22,5.648,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 3
}",Mid-Tier User
9/20/2019,FIN,1,1,0,8/9/2020,8/9/2020,14101,0,1,0,0,0,35.42,1,35.49,35.56,35.42,android,0,0,1, ,TRUE,17,2, , ,0.718,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,GRC,14,14,0,11/24/2019,9/27/2020,14102,4,7,2,1,0,132.572,8,6.084,16.256,9.108,android,0,0,14, ,FALSE,9,5,24,14,5.617,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 7
}",Frequent Low Spender
9/20/2019,DNK,12,12,0,4/29/2020,7/3/2020,14103,0,6,0,6,0,259.072,2,19.266,31.496,21.252,ios,12,0,0, ,FALSE,18,3,6,5,6.955,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 6,
  Retail store: 6
}",Mid-Tier User
9/20/2019,DNK,2,2,0,8/10/2020,8/21/2020,14106,0,1,0,1,0,60.72,2,28.392,33.528,30.36,ios,2,0,0, ,FALSE,4,2,11,11,5.428,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,29,15,14,9/28/2019,7/18/2020,14108,0,25,0,4,0,536.36,10,9.126,34.544,18.216,ios,29,0,0, ,TRUE,18,4,11,2,10.939,"{
  General merchandise: 1,
  Grocery: 14,
  Pet supplies: 0,
  Restaurant: 14,
  Retail store: 0
}",Frequent Low Spender
9/20/2019,FIN,2,2,0,10/4/2019,1/15/2020,14109,0,2,0,0,0,30.36,2,14.196,16.256,15.18,android,0,0,2, ,TRUE,5,4,103,103,1.626,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Budget User
9/20/2019,FIN,2,2,0,9/20/2019,10/9/2020,14113,0,0,0,2,0,67.804,2,20.28,47.752,33.396,android,0,0,2, ,FALSE,20,2,385,385,6.966,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,4/28/2020,4/28/2020,14114,0,0,0,1,0,15.18,1,15.21,15.24,15.18,android,0,0,1, ,FALSE,22,6, , ,3.188,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,5,3,2,9/22/2019,10/3/2020,14117,3,0,0,2,0,93.104,4,8.112,25.4,18.216,android,0,0,5, ,FALSE,1,4,94,37,1.158,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,6,6,0,10/17/2019,10/20/2020,14118,1,2,1,2,0,262.108,5,23.322,67.056,43.516,web,6,0,0, ,FALSE,20,5,74,5,10.019,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 3
}",Power User
9/20/2019,FIN,5,5,0,9/28/2019,10/31/2020,14119,0,3,0,2,0,126.5,3,18.252,29.464,25.3,ios,5,0,0, ,TRUE,5,7,100,7,0.669,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/20/2019,GRC,1,1,0,10/5/2020,10/5/2020,14120,0,0,1,0,0,30.36,1,30.42,30.48,30.36,android,0,0,1, ,TRUE,10,2, , ,4.61,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,2,2,0,9/27/2019,10/12/2019,14121,0,1,0,1,0,42.504,1,11.154,31.496,21.252,ios,2,0,0, ,FALSE,4,6,15,15,7.222,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,HUN,2,2,0,9/20/2019,10/6/2019,14123,0,1,0,1,0,60.72,2,23.322,37.592,30.36,ios,2,0,0, ,TRUE,20,5,16,16,7.365,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,3,3,0,9/26/2019,12/5/2019,14124,0,1,0,2,0,50.6,3,10.14,25.4,17.204,android,0,0,3, ,FALSE,11,6,35,35,6.358,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/20/2019,DNK,4,3,1,9/28/2019,10/31/2020,14125,0,0,0,4,0,196.328,2,29.406,74.168,48.576,web,4,0,0, ,FALSE,14,7,133,108,1.461,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,6,6,0,9/20/2019,10/28/2020,14126,0,3,0,3,0,124.476,4,13.182,31.496,21.252,ios,6,0,0, ,FALSE,18,4,81,18,10.711,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 3
}",Mid-Tier User
9/20/2019,FIN,1,1,0,9/20/2019,9/20/2019,14130,0,1,0,0,0,17.204,1,17.238,17.272,17.204,android,0,0,1, ,FALSE,0,6, , ,6.481,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,3,3,0,9/20/2019,10/11/2019,14131,0,3,0,0,0,237.82,3,48.672,105.664,78.936,web,0,3,0, ,TRUE,16,3,11,11,0.339,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,10,3,7,1/11/2020,10/31/2020,14132,0,9,0,1,0,210.496,5,11.154,46.736,21.252,android,0,0,10, ,FALSE,2,4,33,21,4.427,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Mid-Tier User
9/20/2019,FIN,11,11,0,9/20/2019,10/25/2020,14135,1,6,0,4,0,318.78,10,10.14,51.816,29.348,android,0,7,4,"[
  american
]",TRUE,15,5,40,29,11.958,"{
  General merchandise: 1,
  Grocery: 5,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/20/2019,DNK,3,3,0,1/14/2020,5/15/2020,14136,0,0,0,3,0,111.32,2,15.21,81.28,37.444,web,1,2,0,"[
  italian
]",TRUE,17,3,61,61,6.716,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,10/2/2019,10/2/2019,14137,1,0,0,0,0,37.444,1,37.518,37.592,37.444,ios,1,0,0, ,FALSE,13,7, , ,1.884,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,9/20/2019,9/20/2019,14141,0,1,0,0,0,16.192,1,16.224,16.256,16.192,android,0,0,1, ,FALSE,22,4, , ,2.981,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,4,4,0,9/22/2019,4/23/2020,14142,0,1,0,3,0,121.44,4,24.336,33.528,30.36,android,0,0,4, ,FALSE,15,2,71,6,9.61,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,9/20/2019,9/20/2019,14143,0,0,0,1,0,32.384,1,32.448,32.512,32.384,ios,1,0,0, ,TRUE,16,6, , ,8.356,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,2,2,0,9/20/2019,4/1/2020,14148,0,2,0,0,0,43.516,2,19.266,24.384,21.252,ios,2,0,0, ,TRUE,0,5,194,194,9.604,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,21,20,1,9/20/2019,10/25/2020,14154,0,17,0,4,0,1228.568,10,31.434,105.664,58.696,web,0,21,0, ,TRUE,14,6,20,16,0.646,"{
  General merchandise: 1,
  Grocery: 10,
  Pet supplies: 0,
  Restaurant: 10,
  Retail store: 0
}",Power User
9/20/2019,GRC,1,1,0,10/5/2019,10/5/2019,14155,1,0,0,0,0,16.192,1,16.224,16.256,16.192,android,0,0,1, ,FALSE,9,4, , ,5.939,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,DNK,1,1,0,10/9/2020,10/9/2020,14156,0,0,0,1,0,49.588,1,49.686,49.784,49.588,ios,1,0,0, ,FALSE,14,7, , ,7.82,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/20/2019,DNK,2,2,0,10/5/2019,10/25/2020,14159,0,1,0,1,0,64.768,1,24.336,41.656,32.384,android,1,0,1, ,FALSE,9,2,386,386,10.066,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 2,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,4,2,2,9/20/2019,3/1/2020,14160,0,3,1,0,0,108.284,4,14.196,43.688,27.324,ios,4,0,0,"[
  italian,
  middle eastern
]",TRUE,14,7,54,49,9.224,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,DNK,1,1,0,9/20/2019,9/20/2019,14161,0,1,0,0,0,23.276,1,23.322,23.368,23.276,web,0,1,0, ,TRUE,11,6, , ,6.34,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,22,22,0,9/20/2019,6/11/2020,14162,2,8,1,11,0,400.752,9,14.196,32.512,18.216,web,0,1,21,"[
  american,
  italian,
  mexican
]",TRUE,4,7,13,5,3.248,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 11,
  Retail store: 11
}",Frequent Low Spender
9/20/2019,FIN,1,1,0,9/20/2019,9/20/2019,14166,0,1,0,0,0,29.348,1,29.406,29.464,29.348,android,0,0,1, ,FALSE,10,6, , ,9.934,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,18,18,0,9/25/2019,3/18/2020,14167,0,9,4,5,0,437.184,6,16.224,37.592,24.288,ios,18,0,0, ,TRUE,10,4,10,6,6.245,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 9,
  Retail store: 9
}",Mid-Tier User
9/20/2019,FIN,1,1,0,9/27/2019,9/27/2019,14169,0,1,0,0,0,15.18,1,15.21,15.24,15.18,android,0,0,1, ,FALSE,0,3, , ,9.039,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,DNK,15,15,0,9/20/2019,9/21/2020,14171,4,7,0,4,0,360.272,11,16.224,41.656,24.288,ios,8,7,0,"[
  mexican
]",TRUE,0,1,26,3,8.995,"{
  General merchandise: 1,
  Grocery: 7,
  Pet supplies: 0,
  Restaurant: 7,
  Retail store: 0
}",Mid-Tier User
9/20/2019,GRC,3,3,0,6/8/2020,8/8/2020,14172,0,1,2,0,0,41.492,3,11.154,20.32,14.168,android,0,0,3, ,TRUE,14,4,31,31,9.427,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,10/29/2019,10/29/2019,14173,0,0,0,1,0,14.168,1,14.196,14.224,14.168,ios,1,0,0, ,FALSE,4,1, , ,4.687,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,GRC,3,3,0,5/18/2020,6/5/2020,14176,1,2,0,0,0,27.324,2,6.084,12.192,9.108,android,0,0,3, ,TRUE,12,5,9,9,1.309,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 3,
  Retail store: 0
}",Mid-Tier User
9/20/2019,GRC,1,1,0,9/20/2019,9/20/2019,14177,0,1,0,0,0,14.168,1,14.196,14.224,14.168,ios,1,0,0, ,TRUE,12,2, , ,10.548,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,10,8,2,9/20/2019,8/31/2020,14178,0,8,0,2,0,193.292,6,13.182,36.576,19.228,ios,10,0,0, ,TRUE,5,1,38,17,0.943,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 5
}",Frequent Low Spender
9/20/2019,FIN,21,18,3,9/22/2019,10/12/2020,14180,2,11,0,8,0,417.956,11,7.098,53.848,20.24,ios,21,0,0,"[
  american,
  italian,
  japanese,
  indian
]",TRUE,4,2,19,7,4.186,"{
  General merchandise: 1,
  Grocery: 10,
  Pet supplies: 0,
  Restaurant: 10,
  Retail store: 0
}",Mid-Tier User
9/20/2019,GRC,1,1,0,12/1/2019,12/1/2019,14184,0,1,0,0,0,7.084,1,7.098,7.112,7.084,web,0,1,0, ,TRUE,12,5, , ,9.767,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,GRC,1,1,0,10/19/2020,10/19/2020,14185,0,0,1,0,0,17.204,1,17.238,17.272,17.204,android,0,0,1, ,TRUE,15,7, , ,7.339,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,GRC,1,1,0,10/6/2019,10/6/2019,14187,0,0,0,1,0,12.144,1,12.168,12.192,12.144,android,0,0,1, ,FALSE,3,7, , ,11.799,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,4,4,0,9/23/2019,8/28/2020,14190,0,1,0,3,0,64.768,4,10.14,27.432,16.192,ios,4,0,0, ,TRUE,7,7,113,103,5.176,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,GRC,8,8,0,9/20/2019,9/18/2020,14194,0,4,2,2,0,197.34,7,14.196,44.704,24.288,android,0,1,7, ,TRUE,2,4,52,46,4.242,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 4
}",Mid-Tier User
9/20/2019,FIN,19,19,0,9/20/2019,8/29/2020,14196,1,15,1,2,0,318.78,9,14.196,29.464,17.204,android,0,0,19,"[
  middle eastern,
  american,
  italian
]",FALSE,5,1,19,8,6.704,"{
  General merchandise: 1,
  Grocery: 9,
  Pet supplies: 0,
  Restaurant: 9,
  Retail store: 0
}",Frequent Low Spender
9/20/2019,FIN,4,4,0,9/20/2019,9/13/2020,14199,0,2,0,2,0,93.104,4,14.196,41.656,23.276,android,0,0,4, ,FALSE,13,7,120,99,6.199,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 4,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,5,5,0,9/21/2019,6/14/2020,14200,0,3,0,2,0,136.62,2,24.336,29.464,27.324,web,0,0,5, ,FALSE,20,7,67,57,8.854,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 5,
  Retail store: 0
}",Mid-Tier User
9/20/2019,FIN,1,1,0,10/23/2020,10/23/2020,14207,0,0,0,1,0,79.948,1,80.106,80.264,79.948,web,0,1,0, ,TRUE,21,1, , ,1.409,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Occasional Big Spender
9/20/2019,GRC,37,36,1,9/20/2019,6/4/2020,14211,0,14,16,7,0,517.132,12,7.098,28.448,14.168,android,0,0,37, ,TRUE,16,6,7,2,5.373,"{
  General merchandise: 0,
  Grocery: 18,
  Pet supplies: 1,
  Restaurant: 18,
  Retail store: 0
}",Frequent Low Spender
9/20/2019,GRC,1,1,0,10/20/2019,10/20/2019,14212,0,0,0,1,0,12.144,1,12.168,12.192,12.144,ios,1,0,0, ,FALSE,10,6, , ,4.142,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 1,
  Retail store: 0
}",Budget User
9/20/2019,FIN,12,12,0,9/20/2019,10/8/2020,14214,0,5,0,7,0,420.992,10,22.308,48.768,35.42,web,0,2,10,"[
  japanese,
  middle eastern,
  italian
]",TRUE,3,5,35,39,11.514,"{
  General merchandise: 0,
  Grocery: 0,
  Pet supplies: 0,
  Restaurant: 6,
  Retail store: 6
}",Mid-Tier User
